anuncio/propriedade,tipo,freguesia,concelho,distrito,area(m²),valor renda(€/mes)
Escritório Arrendar Lisboa | 406 m2 | Edifício Primo Lisboa,Escritório,Desconhecido,Avenidas Novas,Lisboa,366.0,5280
Apartamento T1 para arrendamento,Apartamento,Desconhecido,Avenidas Novas,Lisboa,85.0,3500
Moradia T5 no Alto do Lagoal com vista frontal de mar,Moradia,Oeiras e São Julião da Barra,Paço de Arcos e Caxias,"Oeiras, Lisboa",366.0,7000
Apartamento T2 para arrendamento,Apartamento,Desconhecido,Alcântara,Lisboa,111.0,3500
Loja  para arrendamento,Loja,Algueirão-Mem Martins,Sintra,Lisboa,365.1,7000
"Casa / Villa T4 em Lisboa de 200,00 m2",Moradia,Sintra (Santa Maria e São Miguel,São Martinho e São Pedro de Penaferrim),"Sintra, Lisboa",200.0,3500
Magnífico escritório na Rua Castilho - Lisboa,Escritório,Desconhecido,Avenidas Novas,Lisboa,365.0,7000
"Apartamento T4 em Lisboa de 150,00 m2",Apartamento,Desconhecido,Arroios,Lisboa,150.0,3500
Escritório  para arrendamento,Escritório,Desconhecido,Santo António,Lisboa,364.1,7000
"Casa tradicional T4 em Faro de 351,00 m2",Moradia,Desconhecido,São Brás de Alportel,Faro,351.0,3500
Espaço comercial no centro de Barcelos,Loja,Barcelos,Vila Boa e Vila Frescainha (São Martinho e São Pedro),"Barcelos, Braga",310.0,3500
Apartamento T3 para arrendamento,Apartamento,Desconhecido,Arroios,Lisboa,90.0,3500
T2 pronto para habitar Abril,Apartamento,Desconhecido,União de Freguesias da cidade de Santarém,Santarém,95.0,830
T3 Arrendamento - Remodelação a estrear,Apartamento,Desconhecido,Penha de França,Lisboa,120.3,2000
Loja  para arrendamento,Loja,Desconhecido,São Domingos de Benfica,Lisboa,400.0,3500
T3 em andar de moradia,Moradia,Carcavelos e Parede,Cascais,Lisboa,90.0,1200
Armazém Industrial com cais de carga e descarga em Grijó,Armazém,Grijó e Sermonde,Vila Nova de Gaia,Porto,1042.0,3500
Escritório para equipa de cinco pessoas no centro histórico do Porto,Escritório,Cedofeita,Santo Ildefonso,"Sé, Miragaia, São Nicolau e Vitória, Porto",75.0,986
"Loja / Estabelecimento Comercial em Leiria de 2622,00 m2",Loja,Desconhecido,Ansião,Leiria,2622.0,3500
"Arrendamento T4 Braga Lamaçães, ótima zona",Apartamento,Desconhecido,São Victor,Braga,176.0,900
"Apartamento T4 em Lisboa de 137,00 m2",Apartamento,Cascais e Estoril,Cascais,Lisboa,137.0,3500
Arrendamento T0 Palmela Village,Apartamento,Desconhecido,Palmela,Setúbal,54.0,700
Estabelecimento Comercial | Loja | Armazém S. Vicente,Loja,Desconhecido,São Vicente,Braga,800.0,3500
T3  com 2 wcs em Sassoeiros/ Nova Oeiras,Apartamento,Oeiras e São Julião da Barra,Paço de Arcos e Caxias,"Oeiras, Lisboa",100.0,1400
Escritórios + Armazém Novo| Antanhol | G,Armazém,Desconhecido,Assafarge e Antanhol,Coimbra,566.0,3500
Arrenda-se Moradia em Quinta,Moradia,Desconhecido,Sé e São Lourenço,Portalegre,100.0,500
Pavilhão na Zona Industrial de Oiã,Armazém,Oiã,Oliveira do Bairro,Aveiro,882.75,3500
Apartamento T2 Mobilado - Praia da Barra,Apartamento,Gafanha da Nazaré,Ílhavo,Aveiro,90.0,800
ARMAZÉM PASSIL PARA ARRENDAMENTO,Armazém,Desconhecido,Alcochete,Setúbal,1000.0,3500
Moradia Duplex para arrendar - Cidade da Maia,Moradia,Cidade da Maia,Maia,Porto,208.0,1600
RESERVADO | Parque das Nações | T2 duplex na Torre de São...,Apartamento,Desconhecido,Parque das Nações,Lisboa,121.0,3500
Arrendo moradia T2+2,Moradia,Arcozelo das Maias,Oliveira de Frades,Viseu,90.0,380
Loja no Campo Grande com 222 m2,Loja,Desconhecido,Lumiar,Lisboa,222.0,3500
Apartamento T2 para arrendamento sem móveis na Lapa,Apartamento,Desconhecido,Estrela,Lisboa,135.0,3250
"Armazém para alugar em Rio tinto, Gondomar",Armazém,Rio Tinto,Gondomar,Porto,630.0,3500
T2 em Miramar,Apartamento,Gulpilhares e Valadares,Vila Nova de Gaia,Porto,108.0,1650
T2 Novo para Arrendamento na Cova da Piedade - Almada,Apartamento,Almada,Cova da Piedade,"Pragal e Cacilhas, Almada, Setúbal",85.0,1400
Moradia T5 centro de Restelo,Moradia,Desconhecido,Belém,Lisboa,210.0,3500
"Arrendamento na Av. 5 de Outubro_T4 transformado em T3, Parcialmente M",Apartamento,Desconhecido,Avenidas Novas,Lisboa,115.0,2200
Escritório na Av Duque de Loulé,Escritório,Desconhecido,Avenidas Novas,Lisboa,136.2,3500
"EXCELENTE LOJA EM SANTO ANDRÉ, NO BARREIRO",Loja,Alto do Seixalinho,Santo André e Verderena,"Barreiro, Setúbal",204.49,1500
"REF3934 T2 Com Garagem - Travessa da Areosa / FEUP, Paranhos",Apartamento,Desconhecido,Paranhos,Porto,60.0,1100
"Arrendamento de Espaço comercial na rua João de Oliveira Miguéns , 9B",Loja,Desconhecido,Alcântara,Lisboa,136.0,3500
Apartamento T2 com Terraço na Estrela!,Apartamento,Desconhecido,Estrela,Lisboa,85.0,2000
Apartamento T6 para arrendamento,Apartamento,Desconhecido,Campo de Ourique,Lisboa,155.0,3500
Apartamento T4 para arrendamento,Apartamento,Desconhecido,Lumiar,Lisboa,190.0,3500
ESPAÇO COMERCIAL | PRÓXIMO ÀS AMOREIRAS,Loja,Desconhecido,Campo de Ourique,Lisboa,155.0,3500
Apartamento T2 para arrendamento,Apartamento,Desconhecido,Arroios,Lisboa,90.0,3500
Moradia T3 - Alcabideche,Moradia,Alcabideche,Cascais,Lisboa,73.0,3500
Moradia T3 Benfica,Moradia,Desconhecido,Benfica,Lisboa,140.0,3500
"Apartamento T4 Arrendamento em Arroios,Lisboa",Apartamento,Desconhecido,Arroios,Lisboa,150.0,3500
"Apartamento T3 totalmente mobilado para arrendamento em Telheiras, em",Apartamento,Desconhecido,Lumiar,Lisboa,149.0,3500
Excelente Oportunidade Loja em Sacavém para Arrendamento,Loja,Sacavém e Prior Velho,Loures,Lisboa,364.0,2500
"Feijó, Armazém/ Atividade Industrial com 363 m2, 2 pisos",Armazém,Laranjeiro e Feijó,Almada,Setúbal,364.0,1950
"Armazém com 363,90 m2 para arrendamento em Moreira de Cónegos, Guimarã",Armazém,Moreira de Cónegos,Guimarães,Braga,363.9,850
Loja para arrendamento na Zona Industrial de Mamodeiro,Loja,Requeixo,Nossa Senhora de Fátima e Nariz,Aveiro,363.71,2500
Excelente Escritório de 362m2 em Edifício de Serviços no ...,Escritório,Desconhecido,Avenidas Novas,Lisboa,362.0,8000
Moradia T4 para arrendamento,Moradia,Corroios,Seixal,Setúbal,362.0,8000
Escritório com 362m2 na Rua Soeiro Pereira Gomes - Lisboa,Escritório,Desconhecido,Avenidas Novas,Lisboa,362.0,8000
Escritório Arrendamento Lisboa,Escritório,Desconhecido,Avenidas Novas,Lisboa,362.0,8000
Loja  para arrendamento,Loja,Vila Real (Nossa Senhora da Conceição,São Pedro e São Dinis),Vila Real,362.0,1800
Escriório para arrendar na zona de Algés,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",361.0,3610
"Armazém  Arrendamento em Moreira de Cónegos,Guimarães",Armazém,Moreira de Cónegos,Guimarães,Braga,356.0,600
Armazém para Arrendar em Alhos Vedros,Armazém,Alhos Vedros,Moita,Setúbal,355.87,2500
"ANG872 - Armazém para Arrendamento na Maceira, Leiria",Armazém,Desconhecido,Marinha Grande,Leiria,355.62,2350
T3 Alta de Lisboa com bastante luminosidade,Apartamento,Desconhecido,Lumiar,Lisboa,88.0,1900
Restaurante amplo e contemporâneo com páteo e esplanada j...,Loja,Desconhecido,Areeiro,Lisboa,221.5,3500
Armazém c/ 355m2 - Z. I. de Taboeira,Armazém,Desconhecido,Esgueira,Aveiro,355.0,2250
Apartamento T1 Renovado com Varanda!,Apartamento,Desconhecido,Campo de Ourique,Lisboa,75.0,1500
Apartamento T4 Recuado c/ Terraço Matosinhos Sul,Apartamento,Matosinhos e Leça da Palmeira,Matosinhos,Porto,231.0,3500
Armazém | Com possível logradouro | Aljustrel,Armazém,São João de Negrilhos,Aljustrel,Beja,355.0,1450
Apartamento T3 Cais da Afurada em Vila Nova Gaia,Apartamento,Santa Marinha e São Pedro da Afurada,Vila Nova de Gaia,Porto,129.0,3500
Armazém 720m2  Matosinhos Sul,Armazém,Matosinhos e Leça da Palmeira,Matosinhos,Porto,720.0,3500
Moradia T3 para arrendar na Foz Velha,Apartamento,Aldoar,Foz do Douro e Nevogilde,Porto,157.0,2000
Escritório no Campo Grande com 222 m2,Escritório,Desconhecido,Lumiar,Lisboa,222.0,3500
Apartamento T1 mobilado e equipado.,Apartamento,Desconhecido,Alcântara,Lisboa,50.0,890
"Loja com estacionamento, em Campolide, Lisboa",Loja,Desconhecido,Campo de Ourique,Lisboa,102.0,3500
T3 Foz - Excelente apartamento em zona nobre dos Pinhais da Foz,Apartamento,Aldoar,Foz do Douro e Nevogilde,Porto,142.0,2350
"Apartamento T2 novo duplex, no Casal Ribeiro, Lisboa",Apartamento,Desconhecido,Arroios,Lisboa,99.0,3500
T3 Colinas do Cruzeiro com Arrecadação e 2 Lugares de Parqueamento,Apartamento,Desconhecido,Odivelas,Lisboa,122.0,2000
"Apartamento T3 com vista mar, no centro de Cascais",Apartamento,Cascais e Estoril,Cascais,Lisboa,150.0,3500
Armazém para arrendamento junto à Avenida da Liberdade,Armazém,Desconhecido,Santo António,Lisboa,341.0,15000
Soberbo T5 na Boavista | Amplas Áreas | Vistas Panorâmicas,Apartamento,Cedofeita,Santo Ildefonso,"Sé, Miragaia, São Nicolau e Vitória, Porto",240.0,3500
"Loja com 151 m2 no Monte Formoso, Coimbra",Loja,Desconhecido,Eiras e São Paulo de Frades,Coimbra,151.0,1000
"Apartamento T4 na Avenida da Liberdade, em Lisboa",Apartamento,Desconhecido,Santo António,Lisboa,170.0,3500
"Apartamento T3 para arrendamento no 14º andar da Flower Tower , em Leç",Apartamento,Matosinhos e Leça da Palmeira,Matosinhos,Porto,87.41,1750
Armazém em Matosinhos,Armazém,Matosinhos e Leça da Palmeira,Matosinhos,Porto,720.0,3500
Escritório em Condomínio Fechado com Segurança 24 horas - Alfragide,Escritório,Alfragide,Amadora,Lisboa,333.0,3500
LOJA - Centro Espinho - Viabilidade Ourivesaria,Loja,Desconhecido,Espinho,Aveiro,127.85,3500
Armazém para arrendamento na Carreira,Armazém,Bairro,Vila Nova de Famalicão,Braga,1150.0,3500
"Descubra ""O Cantinho da Lili"" - Uma Jóia Rara no Coração da Quinta do",Loja,Quinta do Conde,Sesimbra,Setúbal,67.0,750
T2 flat for rent in rua Bernardo Lima,Apartamento,Desconhecido,Santo António,Lisboa,114.0,3500
"Apartamento T1 novo na Vila de Prado, Braga",Apartamento,Vila de Prado,Vila Verde,Braga,55.0,900
Apartamente Bastante Luminoso a poucos passos do Metro ( Linha Verde),Apartamento,Desconhecido,Areeiro,Lisboa,160.0,3490
"Loja com 2 pisos, na Praça Central de Telheiras para arrendamento",Loja,Desconhecido,Lumiar,Lisboa,97.0,1950
"Escritório para Arrendamento em Miraflores, Oeiras",Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",249.0,3486
Apartamento T3 Ramalde,Apartamento,Desconhecido,Ramalde,Porto,115.0,1200
Apartamento T2- Edifício Bordalo Residences,Apartamento,Desconhecido,Santo António,Lisboa,105.0,3480
"Restaurante em funcionamento, mobilado e equipado em Sintra",Loja,Sintra (Santa Maria e São Miguel,São Martinho e São Pedro de Penaferrim),"Sintra, Lisboa",246.0,1875
Penthouse Cascais Centro,Apartamento,Cascais e Estoril,Cascais,Lisboa,135.0,3450
Espaço Comercial na Rua Saraiva de Carvalho * Campo de Ourique,Loja,Desconhecido,Campo de Ourique,Lisboa,274.0,3750
"Apartamento T3 duplex sem móveis,inserido em condomínio f...",Apartamento,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",185.0,3450
Excepcional Apartamento T3 Duplex em Condomínio Fechado n...,Apartamento,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",185.0,3450
Apartamento T2 para arrendamento,Apartamento,Desconhecido,Misericórdia,Lisboa,95.7,3450
"Apartamento T3 com móveis, totalmente equipado para arren...",Apartamento,Cascais e Estoril,Cascais,Lisboa,122.0,3450
Apartamento T3 duplex para arrendamento no Alto de Santa Catarina,Apartamento,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",167.0,3450
Escritório Linda-a-Velha,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",313.0,3440
Escritório Linda-a-Velha Arrendamento | 313 m2 | Algés,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",313.0,3440
Arrendar Escritório Lisboa | 185 m2 | Edifício Primo Lisboa,Escritório,Desconhecido,Avenidas Novas,Lisboa,185.0,3422
Armazém c/ 855m2 – Oliveira do Bairro,Armazém,Desconhecido,Oliveira do Bairro,Aveiro,855.0,3420
Open plan office space for + 10 people,Escritório,Desconhecido,Olivais,Lisboa,45.0,3419
Escritórios Z.I. Eixo - Aveiro,Escritório,Desconhecido,Eixo e Eirol,Aveiro,850.0,3400
Furnished Apartment in Chiado w/ Parking,Apartamento,Desconhecido,Misericórdia,Lisboa,130.0,3400
Escritórios no mesmo piso com área bruta de 278 m2 e 4 lugares garagem,Escritório,Santa Marinha e São Pedro da Afurada,Vila Nova de Gaia,Porto,278.0,3400
Armazém  para arrendamento,Armazém,Desconhecido,Romeira e Várzea,Santarém,1128.0,3400
"Apartamento T2, no Bayline, em Armação de Pêra, Algarve",Apartamento,Armação de Pêra,Silves,Faro,105.0,3400
SPACES  Business Center | Desde 3389 € para 10 pessoas | Variadas opçõ,Escritório,Desconhecido,Santo António,Lisboa,40.0,3389
Arrenda-se Moradia - Ericeira,Moradia,Ericeira,Mafra,Lisboa,1300.0,3380
"Ericeira - Moradia T4, junto ao centro, vista campo e mar",Moradia,Ericeira,Mafra,Lisboa,265.0,3380
"Escritório, Avª Aliados, Porto",Escritório,Cedofeita,Santo Ildefonso,"Sé, Miragaia, São Nicolau e Vitória, Porto",237.95,3350
Escritório  para arrendamento,Escritório,Cascais e Estoril,Cascais,Lisboa,130.0,3350
Loja  para arrendamento,Loja,Desconhecido,União de Freguesias da cidade de Santarém,Santarém,1504.0,3308
Moradia em Sintra,Moradia,Rio de Mouro,Sintra,Lisboa,166.0,3300
Armazém c/ 1.164m2 – Albergaria-a-Velha,Armazém,Albergaria-a-Velha e Valmaior,Albergaria-a-Velha,Aveiro,1164.0,3300
Arreda-se Loja Comercial em Barcelos,Loja,Barcelos,Vila Boa e Vila Frescainha (São Martinho e São Pedro),"Barcelos, Braga",262.0,3300
"Apartamento transformado em T2 na Avenida 5 de Outubro, para arrendam",Apartamento,Desconhecido,Avenidas Novas,Lisboa,126.0,3300
"Apartamento T5 Arrendamento em Avenidas Novas,Lisboa",Apartamento,Desconhecido,Avenidas Novas,Lisboa,200.0,3300
Armazém  para arrendamento,Armazém,Desconhecido,Olhão,Faro,971.0,3300
"Espaço comercial, para loja ou escritório",Loja,Évora (São Mamede,Sé,"São Pedro e Santo Antão), Évora",242.0,3300
Parede - Apartamento T2 novo a estrear com cozinha equipada e garagem,Apartamento,Carcavelos e Parede,Cascais,Lisboa,108.0,3300
Arrendamento de  T3  no Parque das Nações,Apartamento,Desconhecido,Parque das Nações,Lisboa,115.0,3300
Apartamento T2 em Campo - Valongo,Apartamento,Campo e Sobrado,Valongo,Porto,75.0,1000
Loja Destinada a Comercio e Serviços no Centro de Mafra,Loja,Desconhecido,Mafra,Lisboa,350.0,1750
Armazém 380 m2 junto a Nacional 1,Armazém,Desconhecido,Marrazes e Barosa,Leiria,350.0,1230
Armazém Loures - Santa Iria da Azoia,Armazém,Santa Iria de Azoia,São João da Talha e Bobadela,"Loures, Lisboa",350.0,1750
Armazém com duas salas firgorificas,Armazém,Santa Catarina,Caldas da Rainha,Leiria,350.0,875
Moradia Malveira,Apartamento,Malveira e São Miguel de Alcainça,Mafra,Lisboa,350.0,1200
"Loja para comércio, em edifício residencial, situada em p...",Loja,Desconhecido,Santa Maria Maior,Lisboa,350.0,10000
"Armazém Aveiro, Zona industrial de Taboeira",Armazém,Desconhecido,Esgueira,Aveiro,350.0,2100
Armazém c/ 350m2 – Z. I. Taboeira,Armazém,Desconhecido,Esgueira,Aveiro,350.0,2100
"Loja para comércio, em edifício residencial, situada em p...",Loja,Desconhecido,Santa Maria Maior,Lisboa,350.0,10000
Para arrendar | Fabulosa Moradia T6 | com jardim e piscina na zona nob,Moradia,Desconhecido,Belém,Lisboa,350.0,12000
Para Arrendamento | Moradia T6 | Restelo,Moradia,Desconhecido,Belém,Lisboa,350.0,12000
"Moradia Arrendar T5 Olhos Água, Albufeira",Moradia,Albufeira e Olhos de Água,Albufeira,Faro,350.0,8000
Arrendamento de Armazém em Aveiro,Armazém,Desconhecido,Esgueira,Aveiro,350.0,2100
"Casa T4 em Lisboa de 350,00 m2",Moradia,Alcabideche,Cascais,Lisboa,350.0,6900
Arrenda-se Loja com 350 m2 no centro de Aveiro,Loja,Desconhecido,Glória e Vera Cruz,Aveiro,350.0,1750
"APARTAMENTO T2, JUNTO AO HOSPITAL DE S. JOÃO",Apartamento,Desconhecido,Paranhos,Porto,77.75,1250
Apartamento T3 para arrendar em Odivelas,Apartamento,Desconhecido,Odivelas,Lisboa,81.0,1500
Escritórios no Castêlo da Maia,Escritório,Castêlo da Maia,Maia,Porto,300.0,2200
Armazém para Arrendamento Esmoriz,Armazém,Esmoriz,Ovar,Aveiro,347.0,1500
"Armazém P/ Arrendamento, Parque Industrial, Vendas Novas,...",Armazém,Desconhecido,Vendas Novas,Évora,5500.0,16500
T5+1 Duplex na 1ª linha de Mar na Foz do Douro,Apartamento,Aldoar,Foz do Douro e Nevogilde,Porto,347.0,8500
Moradia T4 de Luxo no Banzão - Colares - Sintra,Moradia,Colares,Sintra,Lisboa,347.0,8000
"Armazém P/ Arrendamento, Parque Industrial, Vendas Novas,...",Armazém,Desconhecido,Vendas Novas,Évora,2700.0,9500
Moradia T4 para arrendamento,Moradia,Pontinha e Famões,Odivelas,Lisboa,347.0,4200
Armazém 1435 m2. Trofa,Armazém,Bougado (São Martinho e Santiago),Trofa,Porto,1435.0,3300
"A 800 m da praia, vista mar, varandas, terraço, ultimo piso",Apartamento,Cascais e Estoril,Cascais,Lisboa,165.0,2600
T4 flat for rent in rua Fernão Lopes,Apartamento,Desconhecido,Arroios,Lisboa,347.0,10000
Armazém 830 m2 - Ponte rolante,Armazém,Serzedo e Perosinho,Vila Nova de Gaia,Porto,830.0,3300
REF3933 T2 C/Mobília Condomínio Fechado Campo do Porto/ H. Santa Maria,Apartamento,Desconhecido,Paranhos,Porto,110.0,1350
Moradia T5 para arrendamento com jardim e piscina no Estoril,Moradia,Cascais e Estoril,Cascais,Lisboa,346.54,15000
Apartamento T3 para arrendamento,Apartamento,Desconhecido,Arroios,Lisboa,119.0,3300
"Apartamento T1 - Centro, Coimbra",Apartamento,Desconhecido,Santo António dos Olivais,Coimbra,40.0,750
"Escritório - P/ Arrendamento, Torres Vedras",Escritório,Torres Vedras (São Pedro,Santiago,"Santa Maria do Castelo e São Miguel) e Matacães, Torres Vedras, Lisboa",346.0,2100
Apartamento T2 para arrendamento sem móveis nas Avenidas Novas,Apartamento,Desconhecido,Avenidas Novas,Lisboa,121.2,3300
Escritório 390m2 - Miraflores,Escritório,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",346.0,3510
Apartamento T5 para arrendamento sem móveis nas Avenidas Novas,Apartamento,Desconhecido,Avenidas Novas,Lisboa,200.0,3300
Armazém para arrendamento Zona Industrial de Taboeira - A...,Armazém,Desconhecido,Esgueira,Aveiro,346.0,2100
Pavilhão para armazém com 3.000m2,Armazém,Aborim,Barcelos,Braga,1647.0,3300
T3 Varanda e Garagem em Paranhos New Three Bedroom Apartment Porto,Apartamento,Desconhecido,Paranhos,Porto,125.0,1900
"Comércio diverso em Porto de 346,00 m2",Loja,Cedofeita,Santo Ildefonso,"Sé, Miragaia, São Nicolau e Vitória, Porto",346.0,4000
"Apartamento T4 em Porto de 150,00 m2",Apartamento,Aldoar,Foz do Douro e Nevogilde,Porto,150.0,3300
Apartamento Em Rua Senhora Do Porto,Apartamento,Desconhecido,Ramalde,Porto,103.0,1250
T4 flat for rent in rua Fernão Lopes,Apartamento,Desconhecido,Arroios,Lisboa,346.0,11000
Moradia Isolada T4 Estoril,Moradia,Cascais e Estoril,Cascais,Lisboa,212.0,3300
T2 - Luxo na Praia de Armação de Pêra,Apartamento,Armação de Pêra,Silves,Faro,160.0,2200
Loja na Baixa de Coimbra (Av. Fernão de Magalhães),Loja,Coimbra (Sé Nova,Santa Cruz,"Almedina e São Bartolomeu), Coimbra",345.0,3000
T3 Cruz Quebrada-Dafundo com vista Rio,Apartamento,Algés,Linda-a-Velha e Cruz Quebrada-Dafundo,"Oeiras, Lisboa",120.0,3300
"Moradia T5 em Cabanas, Quinta do Anjo",Moradia,Quinta do Anjo,Palmela,Setúbal,186.0,2000
Apartamento T4 Duplex Arrendamento Lisboa,Apartamento,Desconhecido,Parque das Nações,Lisboa,150.0,3300
"Apartamento T2 no condomínio Vale Rio, em Lisboa",Apartamento,Desconhecido,Olivais,Lisboa,88.0,2400
Espaço Comercial Multifuncional de 343m2 em Borba: Ideal para o seu Ne,Loja,Matriz (Borba),Borba,Évora,343.0,900
"Loja na Sé, em Lisboa",Loja,Desconhecido,Santa Maria Maior,Lisboa,65.0,3300
"Belém, T1 Remodelado, Mobilado, Varanda",Apartamento,Desconhecido,Belém,Lisboa,50.0,1180
Armazém Milagres,Armazém,Desconhecido,Milagres,Leiria,343.0,750
Furnished Apartment in Chiado,Apartamento,Desconhecido,Misericórdia,Lisboa,105.0,3290
"Loja / Estabelecimento Comercial T3 em Lisboa de 60,00 m2",Loja,Vila Nova de Famalicão e Calendário,Vila Nova de Famalicão,Braga,60.0,1400
