anuncio/propriedade,tipo,FREGUESIA,CONCELHO,DISTRITO,area(m²),valor renda(€/mes)
"Moradia T4+1 Lourosa, Santa Maria da Feira",Moradia,LOUROSA,SANTA MARIA DA FEIRA,AVEIRO,366.0,995
Apartamento T2 para arrendamento,Apartamento,ALCANTARA,LISBOA,LISBOA,111.0,3500
"Casa / Villa T4 em Lisboa de 200,00 m2",Moradia,SINTRA,SINTRA,LISBOA,200.0,3500
"Apartamento T4 em Lisboa de 150,00 m2",Apartamento,ARROIOS,LISBOA,LISBOA,150.0,3500
"Casa tradicional T4 em Faro de 351,00 m2",Moradia,SAO BRAS DE ALPORTEL,SAO BRAS DE ALPORTEL,FARO,351.0,3500
Apartamento T3 para arrendamento,Apartamento,ARROIOS,LISBOA,LISBOA,90.0,3500
T2 pronto para habitar Abril,Apartamento,SANTAREM,SANTAREM,SANTAREM,95.0,830
T3 Arrendamento - Remodelação a estrear,Apartamento,PENHA DE FRANCA,LISBOA,LISBOA,120.3,2000
T3 em andar de moradia,Moradia,CARCAVELOS,CASCAIS,LISBOA,90.0,1200
"Arrendamento T4 Braga Lamaçães, ótima zona",Apartamento,BRAGA,BRAGA,BRAGA,176.0,900
"Apartamento T4 em Lisboa de 137,00 m2",Apartamento,CASCAIS,CASCAIS,LISBOA,137.0,3500
Arrendamento T0 Palmela Village,Apartamento,PALMELA,PALMELA,SETUBAL,54.0,700
T3  com 2 wcs em Sassoeiros/ Nova Oeiras,Apartamento,OEIRAS,OEIRAS,LISBOA,100.0,1400
Arrenda-se Moradia em Quinta,Moradia,SE,SE,PORTALEGRE,100.0,500
Apartamento T2 Mobilado - Praia da Barra,Apartamento,GAFANHA DA NAZARE,ILHAVO,AVEIRO,90.0,800
Moradia Duplex para arrendar - Cidade da Maia,Moradia,CIDADE DA MAIA,MAIA,PORTO,208.0,1600
RESERVADO | Parque das Nações | T2 duplex na Torre de São...,Apartamento,PARQUE DAS NACOES,LISBOA,LISBOA,121.0,3500
Arrendo moradia T2+2,Moradia,ARCOZELO DAS MAIAS,OLIVEIRA DE FRADES,VISEU,90.0,380
T2 em Miramar,Apartamento,GULPILHARES,VILA NOVA DE GAIA,PORTO,108.0,1650
T2 Novo para Arrendamento na Cova da Piedade - Almada,Apartamento,ALMADA,ALMADA,SETUBAL,85.0,1400
Moradia T5 centro de Restelo,Moradia,BELEM,LISBOA,LISBOA,210.0,3500
"Arrendamento na Av. 5 de Outubro_T4 transformado em T3, Parcialmente M",Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,115.0,2200
"REF3934 T2 Com Garagem - Travessa da Areosa / FEUP, Paranhos",Apartamento,PARANHOS,PORTO,PORTO,60.0,1100
Apartamento T2 com Terraço na Estrela!,Apartamento,ESTRELA,LISBOA,LISBOA,85.0,2000
Apartamento T6 para arrendamento,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,155.0,3500
Apartamento T4 para arrendamento,Apartamento,LUMIAR,LISBOA,LISBOA,190.0,3500
Apartamento T2 para arrendamento,Apartamento,ARROIOS,LISBOA,LISBOA,90.0,3500
Moradia T3 - Alcabideche,Moradia,ALCABIDECHE,CASCAIS,LISBOA,73.0,3500
Moradia T3 Benfica,Moradia,BENFICA,LISBOA,LISBOA,140.0,3500
"Apartamento T4 Arrendamento em Arroios,Lisboa",Apartamento,ARROIOS,LISBOA,LISBOA,150.0,3500
T3 Alta de Lisboa com bastante luminosidade,Apartamento,LUMIAR,LISBOA,LISBOA,88.0,1900
Apartamento T1 Renovado com Varanda!,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,75.0,1500
Apartamento T4 Recuado c/ Terraço Matosinhos Sul,Apartamento,MATOSINHOS,MATOSINHOS,PORTO,231.0,3500
Moradia T3 para arrendar na Foz Velha,Apartamento,ALDOAR,PORTO,PORTO,157.0,2000
Apartamento T1 mobilado e equipado.,Apartamento,ALCANTARA,LISBOA,LISBOA,50.0,890
T3 Foz - Excelente apartamento em zona nobre dos Pinhais da Foz,Apartamento,ALDOAR,PORTO,PORTO,142.0,2350
"Apartamento T2 novo duplex, no Casal Ribeiro, Lisboa",Apartamento,ARROIOS,LISBOA,LISBOA,99.0,3500
T3 Colinas do Cruzeiro com Arrecadação e 2 Lugares de Parqueamento,Apartamento,ODIVELAS,ODIVELAS,LISBOA,122.0,2000
Soberbo T5 na Boavista | Amplas Áreas | Vistas Panorâmicas,Apartamento,CEDOFEITA,PORTO,PORTO,240.0,3500
T2 flat for rent in rua Bernardo Lima,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,114.0,3500
"Apartamento T1 novo na Vila de Prado, Braga",Apartamento,VILA DE PRADO,VILA VERDE,BRAGA,55.0,900
Apartamente Bastante Luminoso a poucos passos do Metro ( Linha Verde),Apartamento,AREEIRO,LISBOA,LISBOA,160.0,3490
Apartamento T3 Ramalde,Apartamento,RAMALDE,PORTO,PORTO,115.0,1200
Penthouse Cascais Centro,Apartamento,CASCAIS,CASCAIS,LISBOA,135.0,3450
Excepcional Apartamento T3 Duplex em Condomínio Fechado n...,Apartamento,ALGES,OEIRAS,LISBOA,185.0,3450
Apartamento T2 para arrendamento,Apartamento,MISERICORDIA,LISBOA,LISBOA,95.7,3450
Apartamento T3 duplex para arrendamento no Alto de Santa Catarina,Apartamento,ALGES,OEIRAS,LISBOA,167.0,3450
Furnished Apartment in Chiado w/ Parking,Apartamento,MISERICORDIA,LISBOA,LISBOA,130.0,3400
"Apartamento T2, no Bayline, em Armação de Pêra, Algarve",Apartamento,ARMACAO DE PERA,SILVES,FARO,105.0,3400
Moradia em Sintra,Moradia,RIO DE MOURO,SINTRA,LISBOA,166.0,3300
"Apartamento transformado em T2 na Avenida 5 de Outubro, para arrendam",Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,126.0,3300
"Apartamento T5 Arrendamento em Avenidas Novas,Lisboa",Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,200.0,3300
Parede - Apartamento T2 novo a estrear com cozinha equipada e garagem,Apartamento,CARCAVELOS,CASCAIS,LISBOA,108.0,3300
Arrendamento de  T3  no Parque das Nações,Apartamento,PARQUE DAS NACOES,LISBOA,LISBOA,115.0,3300
Apartamento T2 em Campo - Valongo,Apartamento,CAMPO,VALONGO,PORTO,75.0,1000
Moradia Malveira,Apartamento,MALVEIRA,MAFRA,LISBOA,350.0,1200
"APARTAMENTO T2, JUNTO AO HOSPITAL DE S. JOÃO",Apartamento,PARANHOS,PORTO,PORTO,77.75,1250
REF3933 T2 C/Mobília Condomínio Fechado Campo do Porto/ H. Santa Maria,Apartamento,PARANHOS,PORTO,PORTO,110.0,1350
Apartamento T3 para arrendamento,Apartamento,ARROIOS,LISBOA,LISBOA,119.0,3300
"Apartamento T1 - Centro, Coimbra",Apartamento,SANTO ANTONIO DOS OLIVAIS,COIMBRA,COIMBRA,40.0,750
"Apartamento T4 em Porto de 150,00 m2",Apartamento,ALDOAR,PORTO,PORTO,150.0,3300
Apartamento Em Rua Senhora Do Porto,Apartamento,RAMALDE,PORTO,PORTO,103.0,1250
Moradia Isolada T4 Estoril,Moradia,CASCAIS,CASCAIS,LISBOA,212.0,3300
T2 - Luxo na Praia de Armação de Pêra,Apartamento,ARMACAO DE PERA,SILVES,FARO,160.0,2200
"Moradia T5 em Cabanas, Quinta do Anjo",Moradia,QUINTA DO ANJO,PALMELA,SETUBAL,186.0,2000
"Apartamento T2 no condomínio Vale Rio, em Lisboa",Apartamento,OLIVAIS,LISBOA,LISBOA,88.0,2400
"Belém, T1 Remodelado, Mobilado, Varanda",Apartamento,BELEM,LISBOA,LISBOA,50.0,1180
Furnished Apartment in Chiado,Apartamento,MISERICORDIA,LISBOA,LISBOA,105.0,3290
"Moradia de Luxo - Mobilada e Equipada, Vistas de Rio e Mar",Moradia,SANTA MARINHA,VILA NOVA DE GAIA,PORTO,267.0,3250
"Moradia T4 Luxo, Condominio Fechado sob o Rio Douro, Piscina",Moradia,SANTA MARINHA,VILA NOVA DE GAIA,PORTO,267.0,3250
Andar Moradia T3 + Sótão | Garagem p/ 3 Carros | Fânzeres,Moradia,FANZERES,GONDOMAR,PORTO,335.0,1500
Andar Moradia T3 com garagem em Gondomar,Moradia,FANZERES,GONDOMAR,PORTO,335.0,1500
Apartamento Duplex com Terraço e Vista Rio,Apartamento,ARROIOS,LISBOA,LISBOA,144.0,3250
Apartamento T4 para arrendamento,Apartamento,AVENIDAS NOVAS,LISBOA,LISBOA,188.0,3250
Alugo Moradia em Vila Fria/ oeiras  em condominio fechado,Moradia,PORTO SALVO,OEIRAS,LISBOA,190.0,3250
Fantástica moradia T3 convertida em T4 em Belém - Arrendamento,Moradia,BELEM,LISBOA,LISBOA,171.0,3250
Moradia T4 para arrendamento,Moradia,MAFRA,MAFRA,LISBOA,192.3,3250
444385 - Apartamento T0 em Bairro histórico Lisboa,Apartamento,MISERICORDIA,LISBOA,LISBOA,15.0,980
Andar independente com jardim privativo em Moradia no Estoril,Moradia,CASCAIS,CASCAIS,LISBOA,100.0,3200
Moradia Lourosa 4 Frentes,Moradia,LOUROSA,SANTA MARIA DA FEIRA,AVEIRO,330.0,3000
Moradia T3 para arrendamento,Moradia,CHARNECA DE CAPARICA,ALMADA,SETUBAL,245.2,3200
Apartamento T3 para arrendamento,Apartamento,ALVALADE,LISBOA,LISBOA,121.0,3200
Apartamento T3 para arrendamento,Apartamento,ALGES,OEIRAS,LISBOA,197.0,3200
Moradia T5 para arrendamento,Moradia,SINTRA,SINTRA,LISBOA,145.0,3200
T3 Renovado no Centro de Lisboa,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,130.0,3200
Encantador T2 em Oeiras,Apartamento,OEIRAS,OEIRAS,LISBOA,77.0,1500
"Moradia T2 com jardim na Ribeira de Sintra, Sintra",Moradia,SINTRA,SINTRA,LISBOA,90.0,2200
Arrendamento,Apartamento,FATIMA,OUREM,SANTAREM,116.0,2100
Apartamento T2 na Bobadela,Apartamento,SANTA IRIA DE AZOIA,LOURES,LISBOA,65.0,1100
T2 Fraião,Apartamento,NOGUEIRA,BRAGA,BRAGA,108.0,680
Arrendamento T2 Remodelado no Barreiro -Alto do Seixalinho,Apartamento,ALTO DO SEIXALINHO,BARREIRO,SETUBAL,77.0,950
Apartamento T2 Moderno com Vista Mar no Estoril!,Apartamento,CASCAIS,CASCAIS,LISBOA,84.0,1695
Apartamento T1 com varanda e luz natural nas Laranjeiras!,Apartamento,SAO DOMINGOS DE BENFICA,LISBOA,LISBOA,80.0,1500
Aluga-se Apartamento no Bom Sucesso,Apartamento,LORDELO DO OURO,PORTO,PORTO,60.0,990
Moradia com Jardim-10 minutos de Sesimbra/30 minutos Lisboa e Setúbal,Moradia,QUINTA DO CONDE,SESIMBRA,SETUBAL,325.0,1250
Moradia T3 para arrendamento,Moradia,ALGOZ,SILVES,FARO,184.0,3200
Apartamento T5 para arrendamento,Apartamento,OEIRAS,OEIRAS,LISBOA,108.54,3200
Furnished Apartment in Lapa w/ Balcony,Apartamento,ESTRELA,LISBOA,LISBOA,107.0,3190
Furnished 3BR Apartment in São Bento with views,Apartamento,ESTRELA,LISBOA,LISBOA,110.0,3190
Furnished Apartment in Chiado,Apartamento,MISERICORDIA,LISBOA,LISBOA,88.0,3180
New Furnished Apartment in Santo António with terrace,Apartamento,SANTO ANTONIO,LISBOA,LISBOA,70.0,3180
T2 em Campo Ourique,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,69.0,1450
ARRENDO T2 Campo Outique,Apartamento,CAMPO DE OURIQUE,LISBOA,LISBOA,69.0,1450
T3 em Vialonga - Arrendamento com Garagem,Apartamento,VIALONGA,VILA FRANCA DE XIRA,LISBOA,116.0,1950
Moradia T3 no Entroncamento,Moradia,SAO JOAO BAPTISTA,ENTRONCAMENTO,SANTAREM,140.0,850
"Excelente moradia em Lomar, muito bem localizada",Moradia,LOMAR,BRAGA,BRAGA,323.7,2250
Moradia de T3 de 3 frentes com 320 m2 e 95 m2 de jardim e terraço...,Moradia,CIDADE DA MAIA,MAIA,PORTO,320.0,1800
Moradia T3 +1 condomínio fechado Linhó,Moradia,SINTRA,SINTRA,LISBOA,320.0,2600
